age,monthly_income,loan_amount,repayment_period,credit_history,device_change_count,ip_change_count,accounts_per_phone,recent_applications,id_reuse_flag,income_age_ratio,loan_income_ratio,night_application,vpn_usage,failed_kyc_attempts,multiple_ids_flag,app_completion_seconds,same_day_multiple_apps,fraud
28,276127,269329,3,7,9,7,2,8,0,9861.6786,0.9754,0,0,4,0,171,0,0
38,24995,349492,18,9,0,7,2,9,0,657.7632,13.9825,0,0,4,0,1181,0,0
61,119587,92368,12,1,5,2,1,7,0,1960.4426,0.7724,0,1,0,0,1668,0,0
22,238076,188461,24,8,9,3,4,5,0,10821.6364,0.7916,0,1,2,0,2937,0,0
40,227700,258902,1,4,5,3,2,5,0,5692.5,1.137,0,0,1,0,541,0,0
58,43886,280567,24,4,9,7,1,7,0,756.6552,6.3931,0,1,3,0,3243,0,0
42,100149,52268,1,0,3,7,3,1,0,2384.5,0.5219,1,0,4,0,3148,0,1
58,99020,113692,12,5,1,6,3,4,0,1707.2414,1.1482,0,0,3,0,1694,0,0
27,7673,435860,24,4,0,5,3,6,0,284.1852,56.8044,0,0,2,0,417,0,0
39,28466,168858,24,6,2,3,3,2,0,729.8974,5.9319,0,1,0,0,1246,0,0
36,242626,358345,24,6,8,1,2,7,0,6739.6111,1.4769,0,0,2,0,3233,0,0
18,55406,469741,24,3,0,4,1,2,1,3078.1111,8.4782,0,0,4,0,1966,0,1
24,74284,346888,3,4,4,0,2,3,0,3095.1667,4.6698,0,0,0,0,1194,0,0
21,240718,119222,6,9,9,1,3,9,0,11462.7619,0.4953,1,0,3,0,3093,0,1
18,18665,351734,24,7,5,1,4,9,0,1036.9444,18.8446,0,0,4,0,685,1,1
32,25641,424693,3,1,8,0,3,5,0,801.2812,16.563,0,0,0,0,2525,0,0
57,40797,227982,12,0,0,2,4,5,0,715.7368,5.5882,1,0,0,0,431,0,0
29,220838,123942,24,5,4,6,1,1,0,7615.1034,0.5612,0,0,3,0,441,0,0
39,107339,135643,18,3,0,3,2,1,0,2752.2821,1.2637,0,0,2,0,2350,0,0
39,118431,20576,24,9,1,2,4,2,0,3036.6923,0.1737,0,0,2,0,2483,0,0
64,237275,382785,36,2,1,2,3,2,0,3707.4219,1.6133,0,0,2,0,748,0,0
34,288317,456919,24,6,4,3,2,3,0,8479.9118,1.5848,0,0,4,0,1025,0,0
46,149294,141752,1,7,9,7,4,3,0,3245.5217,0.9495,0,0,0,0,3489,0,0
63,186136,157778,18,3,3,2,1,3,0,2954.5397,0.8476,1,0,1,0,2304,1,0
31,173082,211926,24,9,5,1,4,9,0,5583.2903,1.2244,0,0,1,0,1095,0,0
37,258301,218267,24,5,4,7,4,9,0,6981.1081,0.845,0,0,3,0,2889,0,1
50,23095,458743,24,1,1,5,1,2,0,461.9,19.8633,0,0,0,0,1349,0,0
60,128554,378186,3,7,8,0,2,0,0,2142.5667,2.9418,1,1,4,0,473,0,0
32,239989,202637,12,5,9,7,1,8,1,7499.6562,0.8444,0,0,0,0,3590,1,1
29,94023,442652,1,8,7,5,2,1,0,3242.1724,4.7079,0,1,3,0,1415,0,0
57,112181,134846,24,5,8,7,2,2,0,1968.0877,1.202,0,0,1,0,3542,0,0
37,227310,149044,12,5,5,7,2,1,0,6143.5135,0.6557,0,0,4,0,2044,0,0
47,287744,146120,1,1,4,7,4,5,0,6122.2128,0.5078,0,0,1,0,760,0,0
55,269610,99908,1,4,4,7,3,5,0,4902.0,0.3706,0,0,2,0,1008,0,1
20,261349,371868,36,8,1,1,3,0,0,13067.45,1.4229,0,0,3,0,207,0,0
45,181169,238741,1,0,3,5,4,3,0,4025.9778,1.3178,1,0,1,0,86,0,1
43,58276,81225,24,3,1,1,2,9,0,1355.2558,1.3938,0,0,4,0,261,1,0
47,274072,345417,3,9,1,4,1,4,0,5831.3191,1.2603,0,0,0,0,2454,0,0
30,210719,127170,24,9,7,3,1,5,0,7023.9667,0.6035,0,0,3,0,477,0,0
30,176960,475766,24,2,3,3,3,4,1,5898.6667,2.6886,1,0,1,0,2469,0,1
19,231097,481570,12,0,3,5,2,2,0,12163.0,2.0838,1,0,2,1,3538,0,1
54,179904,361881,6,0,6,1,4,2,0,3331.5556,2.0115,0,1,1,0,1099,0,0
55,121196,470896,6,0,3,3,4,2,1,2203.5636,3.8854,0,1,4,0,1261,0,1
19,14404,359681,36,0,8,7,3,5,0,758.1053,24.9709,0,1,2,0,2643,0,1
53,214190,58602,6,1,8,4,2,3,0,4041.3208,0.2736,0,0,2,0,1403,0,0
43,118187,329547,12,4,2,7,1,3,0,2748.5349,2.7884,1,0,3,0,278,0,0
28,32684,28182,18,1,5,5,1,2,0,1167.2857,0.8623,0,1,4,0,864,0,1
25,73591,343020,36,3,6,0,4,3,0,2943.64,4.6612,0,0,4,0,135,0,0
61,213794,471589,12,8,2,2,3,7,1,3504.8197,2.2058,0,0,2,0,669,1,1
57,269826,310203,1,2,3,6,4,2,0,4733.7895,1.1496,0,0,0,0,1564,0,0
60,116186,403003,24,1,0,3,1,9,0,1936.4333,3.4686,0,0,0,0,1437,0,0
39,248181,263537,18,3,8,1,4,2,0,6363.6154,1.0619,0,0,3,0,2343,0,0
37,26832,324919,1,8,6,3,2,5,0,725.1892,12.1094,0,0,3,0,1308,0,0
25,21997,191526,36,3,9,1,1,0,0,879.88,8.7069,1,0,3,0,1623,0,0
46,45491,144128,24,4,6,5,1,9,0,988.9348,3.1683,0,0,3,0,3078,1,0
57,68043,455699,24,3,8,5,4,5,0,1193.7368,6.6972,0,0,2,0,802,0,1
43,133568,439173,36,7,5,2,4,8,0,3106.2326,3.288,0,0,3,0,154,0,1
47,77725,422645,1,3,7,7,3,2,0,1653.7234,5.4377,1,0,0,0,2329,1,1
34,133131,46909,12,1,4,3,4,1,0,3915.6176,0.3524,0,0,1,0,3025,0,0
37,50520,316050,6,3,7,2,2,2,0,1365.4054,6.2559,0,0,0,0,3267,0,0
33,114869,360579,18,1,9,1,3,2,0,3480.8788,3.139,0,0,3,0,554,0,0
63,69442,491973,36,8,0,4,3,1,0,1102.254,7.0847,0,0,2,0,3317,0,0
60,266025,349434,36,7,2,4,1,3,0,4433.75,1.3135,1,0,4,0,3390,0,0
24,157842,307533,24,8,3,6,2,7,0,6576.75,1.9484,1,0,1,0,2254,0,0
33,183570,284049,3,3,8,0,2,6,0,5562.7273,1.5474,0,0,1,0,1825,0,0
62,128447,221691,24,0,7,1,3,9,0,2071.7258,1.7259,0,0,3,0,766,0,1
64,66477,185802,6,2,7,1,3,8,0,1038.7031,2.795,0,0,3,0,1352,0,0
44,5244,58557,24,6,1,7,1,7,0,119.1818,11.1665,1,0,1,0,1708,0,0
40,182561,379958,3,0,6,1,4,6,0,4564.025,2.0813,0,0,2,0,1756,0,0
41,295534,238706,36,7,2,5,2,5,0,7208.1463,0.8077,0,0,1,0,714,0,0
26,15247,489373,12,8,5,5,2,2,0,586.4231,32.0963,0,0,2,0,2304,0,0
52,205123,480329,24,7,3,4,1,9,1,3944.6731,2.3417,0,0,0,0,326,0,1
37,195791,234336,18,4,5,4,3,3,0,5291.6486,1.1969,0,0,3,0,1885,0,1
54,212358,198271,12,8,3,6,2,7,0,3932.5556,0.9337,0,0,2,0,3481,0,0
59,296727,179373,3,3,2,6,1,1,0,5029.2712,0.6045,1,0,1,0,2296,0,0
34,144148,85752,1,8,1,4,3,5,0,4239.6471,0.5949,1,1,0,0,2686,0,0
64,151123,441475,24,0,3,3,1,0,0,2361.2969,2.9213,0,0,1,0,2411,0,0
48,33670,206873,36,2,9,3,2,6,0,701.4583,6.1441,0,0,0,1,2614,0,1
25,15236,267718,36,3,1,4,3,3,0,609.44,17.5714,1,0,4,0,1852,0,0
32,40568,351435,12,9,6,2,1,0,0,1267.75,8.6629,0,0,0,1,2968,0,1
48,112327,258974,24,0,0,3,1,4,0,2340.1458,2.3055,0,0,2,0,2001,0,0
47,260745,450992,18,5,0,5,1,4,0,5547.766,1.7296,1,0,4,0,949,0,0
63,283496,97777,24,3,4,3,2,5,0,4499.9365,0.3449,0,0,0,0,2201,0,0
37,130721,482428,12,3,6,3,2,7,0,3533.0,3.6905,0,1,0,0,112,0,0
56,264291,481313,6,0,0,3,4,3,0,4719.4821,1.8211,1,0,2,0,1253,1,0
29,161228,287881,12,4,3,6,2,6,0,5559.5862,1.7856,1,0,3,0,1115,0,0
34,60904,24390,3,8,4,6,1,3,0,1791.2941,0.4005,1,1,3,0,2081,0,0
59,283252,92612,12,5,1,0,2,1,0,4800.8814,0.327,0,1,3,0,1062,0,0
47,269997,53330,36,7,6,3,1,7,0,5744.617,0.1975,0,0,4,0,3249,0,0
46,271320,72082,18,3,3,2,1,4,0,5898.2609,0.2657,0,1,3,0,3037,0,0
36,105459,185714,12,8,7,6,1,9,0,2929.4167,1.761,0,0,4,0,1990,1,1
63,190922,415496,12,6,0,0,3,3,0,3030.5079,2.1763,1,0,3,0,2345,0,0
28,142901,230561,18,6,9,5,4,1,0,5103.6071,1.6134,1,0,2,0,1731,0,0
51,128225,284181,12,7,0,5,4,6,0,2514.2157,2.2163,1,0,4,0,522,0,0
24,240847,117668,36,1,0,3,1,4,0,10035.2917,0.4886,0,0,3,1,1225,0,1
61,226738,120229,18,5,3,1,2,8,0,3717.0164,0.5303,0,0,1,0,1121,0,0
51,115893,434792,36,6,0,0,4,6,0,2272.4118,3.7517,1,0,3,0,425,0,0
37,247726,422780,36,2,4,6,1,8,0,6695.2973,1.7066,0,0,1,0,1273,0,0
55,201914,231205,36,7,5,5,2,9,0,3671.1636,1.1451,0,0,1,0,2861,0,0
41,186880,217511,3,0,6,3,3,9,0,4558.0488,1.1639,0,0,0,0,2520,0,0
27,11611,97342,18,0,7,7,3,4,0,430.037,8.3836,0,0,3,0,2052,0,1
49,252524,243936,3,9,7,2,1,5,0,5153.551,0.966,1,0,0,0,335,0,0
32,141343,353072,3,2,1,7,2,7,0,4416.9688,2.498,0,0,0,0,360,1,0
54,195191,29087,18,5,3,4,3,9,0,3614.6481,0.149,0,0,4,0,2488,0,1
37,147645,110844,12,6,6,5,3,5,1,3990.4054,0.7507,1,0,1,0,1701,0,1
20,157481,482045,24,1,8,3,3,3,0,7874.05,3.061,1,0,0,0,202,0,0
54,291608,208285,6,5,8,1,2,1,0,5400.1481,0.7143,0,0,3,0,1670,1,0
57,254220,13803,24,4,2,2,1,5,0,4460.0,0.0543,1,0,2,0,3251,0,0
25,123523,440218,36,5,6,5,1,8,0,4940.92,3.5639,1,0,3,0,285,0,0
57,25662,329905,18,0,3,0,3,7,0,450.2105,12.8558,1,0,1,0,3162,1,1
61,285372,129574,12,9,8,2,1,2,0,4678.2295,0.4541,0,0,4,0,1944,0,0
40,65721,203382,3,6,6,3,4,4,0,1643.025,3.0946,0,0,3,0,3156,0,1
57,143458,341723,1,7,5,6,3,5,0,2516.807,2.382,0,0,3,0,2611,0,1
28,274006,410379,6,6,8,5,2,6,0,9785.9286,1.4977,0,0,0,0,774,1,0
63,45108,462596,24,8,6,5,1,1,0,716.0,10.2553,1,0,3,0,2621,1,1
25,96788,467099,12,0,7,1,2,5,0,3871.52,4.826,0,1,1,0,612,0,0
46,249437,183957,36,9,4,5,1,1,1,5422.5435,0.7375,1,0,2,0,2947,0,1
47,242011,218412,6,8,3,6,2,7,0,5149.1702,0.9025,0,0,0,0,2237,0,0
27,163273,37764,36,2,0,2,2,6,0,6047.1481,0.2313,0,0,3,0,673,0,0
56,54966,486998,1,1,7,5,1,1,0,981.5357,8.86,0,0,2,0,2288,0,0
45,190846,194198,1,5,5,7,3,3,0,4241.0222,1.0176,0,0,3,0,1533,0,1
53,277530,240066,1,4,3,2,3,6,0,5236.4151,0.865,0,0,4,0,2330,0,1
30,82228,199296,24,3,2,4,2,8,0,2740.9333,2.4237,1,0,1,0,2652,0,0
49,151297,310199,36,3,4,6,4,2,0,3087.6939,2.0503,0,0,4,0,531,0,0
53,48021,314743,18,7,3,4,2,9,0,906.0566,6.5543,0,0,0,0,2225,0,0
54,154333,345931,6,9,6,3,4,9,0,2858.0185,2.2415,1,0,2,0,2081,0,1
43,257646,210112,18,2,5,0,3,7,1,5991.7674,0.8155,1,0,4,0,444,0,1
39,91755,302864,36,0,2,0,4,8,0,2352.6923,3.3008,0,0,3,0,1173,0,0
21,71330,94120,1,4,9,7,1,7,0,3396.6667,1.3195,0,0,4,0,3497,1,1
48,183438,176556,12,7,0,1,4,3,0,3821.625,0.9625,0,0,2,0,2512,0,0
35,50313,128976,1,2,6,6,1,3,0,1437.5143,2.5635,0,0,3,0,1951,0,0
55,239729,377211,18,1,4,3,2,6,0,4358.7091,1.5735,0,0,0,0,3439,0,0
41,237783,170924,1,0,0,0,4,3,0,5799.5854,0.7188,0,0,4,0,3191,0,0
40,294176,14219,36,3,0,5,1,9,0,7354.4,0.0483,0,1,1,0,1643,0,0
39,153430,371652,1,1,5,2,2,9,0,3934.1026,2.4223,0,0,2,0,1918,0,0
19,33365,91351,18,7,3,3,4,6,0,1756.0526,2.7379,0,0,1,0,1432,0,0
48,280333,312009,18,9,7,2,4,8,0,5840.2708,1.113,0,0,3,0,86,0,1
28,12248,55457,36,8,1,1,1,8,0,437.4286,4.5278,0,0,1,0,969,0,0
45,9369,91159,12,9,3,6,2,8,0,208.2,9.7299,1,1,2,0,2471,0,0
63,295749,431033,18,0,7,5,1,9,0,4694.4286,1.4574,1,0,2,0,3145,0,0
49,176955,201065,36,1,7,3,4,9,0,3611.3265,1.1362,0,0,1,0,1358,0,0
22,38055,94391,12,5,4,5,2,5,0,1729.7727,2.4804,0,0,1,0,3516,0,0
55,204803,446596,3,9,2,7,3,0,0,3723.6909,2.1806,0,0,3,1,1331,0,1
27,274594,313544,36,6,3,5,3,7,0,10170.1481,1.1418,0,0,1,0,3449,0,0
57,138997,299402,3,1,2,6,3,5,0,2438.5439,2.154,0,0,2,0,88,1,1
63,55272,213078,18,7,1,5,4,6,0,877.3333,3.8551,0,0,1,0,2275,0,0
41,10310,181029,1,9,3,1,3,1,0,251.4634,17.5586,0,0,0,0,306,0,0
52,36817,374610,6,8,8,6,4,2,0,708.0192,10.1749,1,0,2,0,322,0,1
61,220888,150353,1,7,5,4,2,5,0,3621.1148,0.6807,0,1,2,0,3215,0,0
40,87641,78264,18,8,3,1,1,2,0,2191.025,0.893,0,0,3,0,1767,1,0
34,220155,183403,12,5,0,7,4,4,0,6475.1471,0.8331,1,0,3,1,2358,0,1
18,212382,177752,36,6,6,5,2,3,1,11799.0,0.8369,0,0,4,0,3461,0,1
48,20457,432939,1,5,1,4,2,4,0,426.1875,21.1634,0,0,3,0,2977,0,0
48,47311,142234,3,6,5,3,2,7,0,985.6458,3.0064,1,0,0,0,3128,0,0
59,156958,226880,24,2,9,2,1,3,0,2660.3051,1.4455,0,0,3,0,2696,0,0
59,128573,495240,18,3,0,2,4,8,0,2179.2034,3.8518,1,0,4,0,771,1,1
51,169334,372021,1,8,6,2,2,2,0,3320.2745,2.197,0,0,2,0,1434,0,0
26,268272,445311,24,2,3,7,3,6,0,10318.1538,1.6599,0,1,3,1,1873,0,1
39,84522,274482,1,1,2,1,3,6,0,2167.2308,3.2475,0,0,4,0,653,0,0
30,168394,219904,12,6,9,3,2,0,0,5613.1333,1.3059,0,0,3,0,1728,0,0
42,53929,12675,12,5,6,3,3,2,0,1284.0238,0.235,0,0,3,0,1860,0,0
35,86696,90606,12,2,2,4,3,9,0,2477.0286,1.0451,1,0,2,0,2572,0,1
29,276952,283224,24,5,7,3,4,0,0,9550.069,1.0226,0,0,4,0,2433,0,1
57,100148,244747,6,6,3,2,1,7,0,1756.9825,2.4439,0,0,3,0,1008,0,0
34,288869,249585,24,5,2,3,4,9,0,8496.1471,0.864,1,1,2,0,128,0,0
32,225026,277080,18,0,6,4,2,4,0,7032.0625,1.2313,0,0,4,0,1498,0,0
59,88576,11019,18,0,6,3,2,3,0,1501.2881,0.1244,0,0,1,0,934,0,0
32,25557,238790,3,8,8,3,3,2,0,798.6562,9.3434,0,0,4,0,745,0,1
32,26825,461498,3,5,9,2,4,6,0,838.2812,17.204,0,0,3,0,2238,0,1
56,276142,443897,18,1,6,3,2,7,0,4931.1071,1.6075,0,0,3,0,1357,0,0
30,41080,351448,1,0,5,1,2,7,0,1369.3333,8.5552,0,0,4,0,498,0,0
34,263815,205933,18,1,2,6,3,0,0,7759.2647,0.7806,0,0,2,0,1962,0,0
49,193869,5486,36,7,3,4,3,6,0,3956.5102,0.0283,0,1,4,0,2126,0,1
26,151874,345165,6,4,7,4,2,4,1,5841.3077,2.2727,0,0,3,0,3321,1,1
57,47407,211936,3,6,5,4,4,1,0,831.7018,4.4706,0,0,3,0,2377,0,1
37,125283,119411,3,6,8,3,1,7,0,3386.027,0.9531,0,0,0,0,824,0,0
43,18338,151184,36,1,7,1,4,1,0,426.4651,8.2443,0,0,2,0,398,0,0
44,81289,52697,36,3,7,6,3,5,0,1847.4773,0.6483,0,0,0,0,2765,0,0
38,154967,56998,24,1,9,5,2,4,0,4078.0789,0.3678,0,0,3,0,504,0,0
35,183982,110537,36,6,9,5,3,5,0,5256.6286,0.6008,1,0,2,0,2687,0,1
30,114367,360960,3,4,6,4,2,9,0,3812.2333,3.1562,1,0,2,0,867,0,0
33,122486,27576,18,0,9,0,2,7,0,3711.697,0.2251,0,0,2,1,2735,0,1
26,219209,182172,3,1,0,5,1,8,0,8431.1154,0.831,0,0,4,0,1439,0,0
29,261055,371208,36,5,4,5,3,2,0,9001.8966,1.422,1,1,4,0,2357,0,1
61,141421,82238,36,3,6,2,1,2,0,2318.377,0.5815,1,1,3,0,1589,0,0
55,158535,415536,36,6,9,0,4,6,0,2882.4545,2.6211,0,0,2,0,3064,0,0
36,79935,216045,3,1,8,0,3,2,0,2220.4167,2.7028,0,0,2,0,1639,0,0
24,194864,126885,36,1,3,7,1,9,0,8119.3333,0.6511,0,0,2,0,225,0,0
52,280830,66729,24,5,7,4,3,4,0,5400.5769,0.2376,0,0,4,0,3428,1,1
35,68528,91853,18,7,0,6,1,9,0,1957.9429,1.3404,0,0,3,0,190,0,0
33,104811,122992,1,0,3,7,1,3,0,3176.0909,1.1735,0,1,2,0,1570,0,0
56,289931,226090,36,4,3,6,3,8,0,5177.3393,0.7798,0,0,2,0,585,0,1
21,193499,479095,3,0,1,0,4,7,0,9214.2381,2.476,0,0,1,0,1359,0,0
42,265141,292288,3,5,2,0,1,8,0,6312.881,1.1024,0,0,0,0,650,0,0
49,109887,388287,36,6,2,5,1,5,1,2242.5918,3.5335,0,1,4,0,3159,0,1
57,66086,189398,3,5,8,1,3,1,1,1159.4035,2.8659,0,0,1,0,1159,0,1
30,260494,340292,36,8,6,2,4,7,0,8683.1333,1.3063,0,1,3,0,3423,0,1
62,68308,282451,6,2,1,3,3,0,0,1101.7419,4.135,0,0,0,1,801,1,1
34,282941,323742,18,7,8,4,2,4,0,8321.7941,1.1442,0,0,3,0,3512,0,0
54,272446,413839,36,2,7,5,3,1,0,5045.2963,1.519,0,0,4,0,2686,0,1
23,43059,152321,3,6,5,5,2,6,0,1872.1304,3.5375,0,1,3,0,991,0,0
36,136980,467981,6,4,5,4,1,4,0,3805.0,3.4164,1,0,2,0,1920,1,0
30,196324,92810,1,0,1,0,4,9,0,6544.1333,0.4727,0,1,2,0,866,0,0
43,148949,366014,1,3,2,3,4,2,0,3463.9302,2.4573,0,0,3,0,3529,0,0
31,281383,73131,24,8,5,5,3,6,0,9076.871,0.2599,0,0,3,0,1975,1,1
48,32313,357282,36,7,2,3,2,2,0,673.1875,11.0569,0,0,3,0,3001,0,0
21,47103,170449,24,2,6,3,3,5,0,2243.0,3.6186,0,0,3,0,3276,0,1
56,184480,446581,24,1,4,4,4,3,0,3294.2857,2.4208,0,0,2,0,3139,0,1
25,93771,366556,6,8,3,7,2,9,0,3750.84,3.9091,0,1,1,0,1352,0,0
42,131228,297695,1,0,7,4,4,1,0,3124.4762,2.2685,0,0,1,0,515,0,0
30,96665,306070,24,8,1,6,2,8,0,3222.1667,3.1663,0,0,3,0,1907,0,0
49,277678,91214,12,6,2,7,3,5,0,5666.898,0.3285,0,0,3,0,1124,0,0
55,284333,350894,24,1,9,5,1,4,1,5169.6909,1.2341,1,0,0,0,2031,0,1
55,91067,39599,1,4,3,5,1,4,0,1655.7636,0.4348,1,1,3,0,494,0,1
45,278111,230417,12,1,9,6,2,7,0,6180.2444,0.8285,1,0,1,0,1416,0,0
47,218063,110490,6,4,5,6,2,4,0,4639.6383,0.5067,1,0,4,0,1356,0,1
20,275804,356474,36,6,4,7,1,7,0,13790.2,1.2925,0,0,4,0,2873,0,0
45,134909,23593,36,4,4,5,3,7,0,2997.9778,0.1749,0,1,3,0,2516,0,1
20,145688,454550,12,1,6,1,3,0,0,7284.4,3.12,0,0,3,1,3206,0,1
62,80976,226472,1,4,7,4,4,3,0,1306.0645,2.7968,0,0,4,0,632,0,1
51,238208,110865,3,9,5,4,4,8,0,4670.7451,0.4654,0,0,0,0,299,0,0
33,184810,454109,12,5,2,1,1,1,0,5600.303,2.4572,0,0,1,0,2141,0,0
39,280251,174708,1,4,3,4,1,3,1,7185.9231,0.6234,0,0,3,0,1588,0,1
49,197476,463441,24,1,0,0,1,3,0,4030.1224,2.3468,1,1,3,0,3048,0,0
55,99182,434579,3,5,4,0,2,0,1,1803.3091,4.3816,0,1,0,0,1957,0,1
25,248153,188031,6,5,9,6,4,9,0,9926.12,0.7577,0,0,1,0,88,0,1
25,283098,474439,36,1,7,1,1,9,0,11323.92,1.6759,0,0,3,0,3171,0,0
23,284087,217989,6,3,2,5,1,6,1,12351.6087,0.7673,1,0,1,0,612,1,1
31,45725,230701,18,6,9,1,4,0,0,1475.0,5.0454,1,0,1,0,3581,0,0
49,15110,483341,6,0,3,0,1,4,0,308.3673,31.9882,0,0,4,0,1206,0,0
52,283606,133192,18,0,3,3,1,7,0,5453.9615,0.4696,0,0,3,0,2050,1,0
27,190153,410707,6,5,5,7,3,3,0,7042.7037,2.1599,0,0,4,0,1522,0,1
20,71567,44638,6,6,8,4,4,4,0,3578.35,0.6237,0,0,1,0,3438,0,0
29,187296,171134,6,4,9,2,3,9,0,6458.4828,0.9137,0,1,3,0,903,0,1
48,118394,268337,18,9,2,2,4,2,0,2466.5417,2.2665,0,0,2,0,2315,0,0
46,153940,483360,24,7,3,1,1,4,0,3346.5217,3.1399,0,0,2,0,1754,0,0
22,27222,16213,18,3,5,7,2,2,0,1237.3636,0.5956,0,0,0,0,3599,0,0
42,84794,255286,12,2,5,2,2,3,0,2018.9048,3.0107,1,1,4,0,522,0,1
58,68924,245987,1,6,6,7,3,2,0,1188.3448,3.569,0,1,1,0,1993,0,0
48,104854,342910,1,3,0,3,2,4,0,2184.4583,3.2704,0,0,2,0,373,0,0
38,265038,216031,24,0,8,2,2,1,0,6974.6842,0.8151,0,1,3,0,3012,0,0
37,248815,149259,1,7,1,0,3,8,0,6724.7297,0.5999,0,0,1,0,2873,0,0
56,238127,142112,6,4,3,1,1,2,0,4252.2679,0.5968,0,0,0,0,1038,0,0
39,146295,198374,24,7,2,5,4,9,0,3751.1538,1.356,1,0,1,0,530,0,0
21,184238,30949,1,7,2,2,1,0,0,8773.2381,0.168,0,1,0,0,1447,0,0
30,44369,244072,18,4,4,4,3,4,0,1478.9667,5.501,0,0,1,0,2025,0,0
62,279805,397743,12,7,6,6,1,3,0,4512.9839,1.4215,0,0,3,0,346,0,0
59,151663,249066,3,6,6,6,1,1,0,2570.5593,1.6422,0,0,4,0,2998,0,1
37,191307,470773,12,2,6,7,3,7,0,5170.4595,2.4608,0,0,2,1,1885,0,1
30,275114,215480,1,3,2,7,3,8,1,9170.4667,0.7832,0,0,1,0,230,0,1
34,52922,365577,24,6,8,1,3,5,0,1556.5294,6.9078,0,0,1,0,2894,0,0
53,297899,209366,36,3,5,7,2,7,0,5620.7358,0.7028,0,0,3,0,2143,0,0
50,125926,412973,1,5,9,3,3,1,0,2518.52,3.2795,0,0,3,0,3479,0,0
18,24416,288556,18,1,7,0,3,5,0,1356.4444,11.8183,1,0,2,0,2364,0,1
32,18672,146384,12,1,0,6,3,0,0,583.5,7.8398,1,0,1,0,3579,0,0
30,133145,416335,36,2,3,2,3,9,0,4438.1667,3.1269,0,0,3,0,1428,1,1
34,183068,143876,18,9,6,0,1,2,0,5384.3529,0.7859,0,0,4,0,2378,0,0
41,5064,186058,18,6,8,7,3,6,0,123.5122,36.7413,0,1,0,0,297,0,1
25,73835,47545,3,2,2,3,4,0,0,2953.4,0.6439,0,0,0,0,1956,1,0
44,206457,339663,18,2,5,6,3,5,0,4692.2045,1.6452,0,0,3,0,2062,0,1
62,252795,162071,36,3,7,5,4,6,0,4077.3387,0.6411,0,0,2,0,1702,0,1
40,121916,359237,18,9,2,2,4,2,0,3047.9,2.9466,0,0,3,0,528,0,0
63,200346,433974,3,5,5,5,2,7,0,3180.0952,2.1661,0,0,3,0,2781,0,0
25,278010,357468,6,0,8,7,2,7,0,11120.4,1.2858,0,0,0,0,1120,0,0
25,8889,491702,36,5,8,5,1,4,0,355.56,55.3158,0,0,3,0,269,0,0
43,123194,463735,6,7,5,1,3,1,0,2864.9767,3.7643,0,0,2,0,2033,0,0
64,129714,4768,36,7,4,5,3,1,0,2026.7812,0.0368,0,0,0,0,2795,0,0
30,36335,264648,24,5,0,1,4,4,0,1211.1667,7.2836,0,0,0,0,2497,1,0
56,55547,331130,3,5,2,5,3,3,0,991.9107,5.9613,0,0,0,0,1990,0,0
54,162234,470988,24,2,2,6,4,3,1,3004.3333,2.9031,0,0,4,0,544,1,1
45,225521,379865,24,1,3,4,2,4,0,5011.5778,1.6844,0,0,1,0,3185,0,0
42,160759,9002,18,6,4,3,1,0,1,3827.5952,0.056,0,0,3,0,3155,0,1
33,278139,76427,24,7,7,2,2,6,0,8428.4545,0.2748,0,1,4,0,320,0,0
19,7631,301931,1,9,8,0,3,2,0,401.6316,39.5664,0,0,3,0,172,0,0
35,142039,14898,36,5,6,6,4,9,0,4058.2571,0.1049,0,1,2,0,3373,0,1
34,69471,404688,12,4,9,0,2,9,0,2043.2647,5.8253,0,0,1,0,1540,0,0
47,138014,81800,1,3,5,2,3,7,0,2936.4681,0.5927,0,0,3,1,1926,0,1
56,52664,215299,1,0,2,3,4,8,0,940.4286,4.0882,0,0,3,0,1315,0,1
30,164141,372167,18,8,8,3,3,7,0,5471.3667,2.2674,0,1,1,0,636,0,1
49,92342,426848,12,9,9,5,3,1,0,1884.5306,4.6225,0,0,2,0,2040,0,0
46,19407,127718,24,3,0,0,1,6,1,421.8913,6.581,0,0,2,0,2139,0,1
63,118926,34743,12,1,8,2,2,3,0,1887.7143,0.2921,0,0,3,0,459,1,0
47,218053,210610,24,3,2,5,3,4,0,4639.4255,0.9659,0,0,1,0,3372,0,0
35,22878,244589,6,4,8,2,3,9,0,653.6571,10.691,0,0,0,0,567,1,1
30,88100,175458,3,1,9,7,1,4,0,2936.6667,1.9916,0,0,0,0,2148,0,0
60,228059,131864,18,6,0,7,1,8,0,3800.9833,0.5782,0,0,4,0,1541,0,0
38,48168,488002,24,2,7,0,4,1,0,1267.5789,10.1312,1,0,1,0,3140,0,0
47,255396,437604,24,7,5,2,3,1,0,5433.9574,1.7134,1,0,2,0,2704,0,0
38,255481,153395,12,3,8,2,3,2,0,6723.1842,0.6004,0,0,4,0,222,0,0
34,33004,463485,18,4,3,5,3,4,0,970.7059,14.0433,0,0,2,0,2588,0,1
57,287615,173391,36,2,4,7,3,3,0,5045.8772,0.6029,0,0,4,0,1069,1,1
36,96820,461975,24,4,5,1,1,9,0,2689.4444,4.7715,0,0,2,0,624,0,0
32,196239,17868,6,8,8,1,2,9,0,6132.4688,0.0911,0,0,3,0,3053,0,0
