age,monthly_income,loan_amount,repayment_period,interest_rate,employment_type,credit_history,past_default_flag,previous_loan_count,on_time_repayment_count,debt_to_income_ratio,payment_to_income_ratio,days_to_first_payment,partial_payments,missed_payments,defaulted
52,220247,449344,3,0.2658,0,2,0,8,7,0.6801,0.8608,9,0,2,0
54,271084,291568,24,0.2601,2,5,1,7,5,0.0448,0.0565,39,2,7,0
52,233234,82624,3,0.2789,0,4,0,1,1,0.1181,0.151,36,2,2,0
61,222617,244505,24,0.2574,0,1,0,7,5,0.0458,0.0575,59,4,2,0
62,146270,478245,24,0.1514,0,1,0,6,5,0.1362,0.1569,6,3,19,0
57,167331,80964,6,0.2332,0,1,0,0,0,0.0806,0.0994,31,1,5,0
36,84864,9798,1,0.2279,2,0,1,2,1,0.1155,0.1418,25,4,0,1
30,222745,469689,12,0.2192,0,2,0,2,0,0.1757,0.2142,22,1,0,0
34,271758,90680,1,0.1952,3,5,0,5,4,0.3337,0.3988,30,3,1,1
20,175291,335300,24,0.2021,1,2,0,7,5,0.0797,0.0958,9,3,16,0
37,39616,365509,36,0.1713,2,3,0,2,2,0.2563,0.3002,55,4,18,0
18,142280,257122,24,0.196,0,5,0,0,0,0.0753,0.0901,45,1,13,0
63,54969,380630,36,0.2268,1,6,0,3,1,0.1923,0.236,20,1,12,0
43,228590,231289,36,0.2205,2,8,0,4,2,0.0281,0.0343,44,4,28,0
44,109827,47396,1,0.2118,0,6,0,3,3,0.4316,0.523,42,0,0,0
58,185397,415254,18,0.1435,0,4,0,8,8,0.1244,0.1423,41,1,3,0
19,268505,496711,24,0.2898,0,7,0,2,1,0.0771,0.0994,41,3,1,0
40,86130,110256,12,0.1007,1,6,0,4,3,0.1067,0.1174,56,3,6,0
35,258414,133990,36,0.1646,0,6,0,0,0,0.0144,0.0168,44,1,8,0
57,133745,490024,36,0.2362,1,6,0,8,6,0.1018,0.1258,43,0,34,0
36,64214,473146,6,0.1933,0,0,0,5,3,1.228,1.4655,17,2,3,1
39,39320,12131,36,0.1691,0,6,0,1,1,0.0086,0.01,45,0,5,0
64,172110,497268,36,0.1745,0,2,0,8,8,0.0803,0.0943,5,0,2,0
22,169679,187432,18,0.1447,0,6,0,4,4,0.0614,0.0702,6,2,14,0
40,87033,453163,12,0.182,2,3,0,7,5,0.4339,0.5129,55,0,3,0
61,163778,316776,12,0.1488,0,2,1,0,0,0.1612,0.1852,51,0,4,1
48,253868,352345,1,0.215,0,5,0,3,3,1.3879,1.6864,33,4,0,1
32,210727,238782,24,0.1869,2,9,0,0,0,0.0472,0.056,3,0,10,0
45,264198,183008,6,0.1873,0,4,0,6,6,0.1154,0.1371,19,1,1,0
42,217677,160262,18,0.1244,0,8,0,1,0,0.0409,0.046,10,3,4,0
47,185792,19058,36,0.1283,1,7,0,6,5,0.0028,0.0032,23,0,19,0
22,251249,470987,12,0.216,2,9,0,8,6,0.1562,0.19,3,3,3,0
29,228503,136673,3,0.1293,0,7,1,7,6,0.1994,0.2252,14,1,0,0
60,88037,23489,36,0.2507,3,9,0,9,9,0.0074,0.0093,16,3,36,1
64,51395,301117,3,0.1657,1,0,0,3,1,1.953,2.2765,9,1,1,1
43,40571,351401,18,0.2512,0,6,0,1,1,0.4812,0.602,22,1,18,0
57,294678,232284,36,0.2125,1,7,1,4,2,0.0219,0.0265,23,4,13,1
60,279134,344198,1,0.1958,0,3,0,9,8,1.2331,1.4746,47,1,0,0
43,193939,442782,12,0.2219,2,3,0,7,7,0.1903,0.2325,32,3,10,0
53,146280,225607,1,0.2714,1,2,0,8,7,1.5423,1.9608,11,1,0,0
25,252968,328857,1,0.1523,0,7,1,3,3,1.3,1.498,41,3,1,1
41,299601,322313,18,0.1748,3,0,0,0,0,0.0598,0.0702,2,1,9,0
34,57372,478246,12,0.1641,1,2,0,8,6,0.6947,0.8087,16,3,3,0
59,17009,192426,12,0.2607,1,3,1,1,1,0.9428,1.1885,1,3,5,1
57,127371,409814,24,0.2169,0,8,1,2,0,0.1341,0.1631,40,2,10,1
53,274261,209273,18,0.1724,0,3,0,7,6,0.0424,0.0497,11,1,9,0
52,142503,482970,1,0.1278,2,8,1,9,7,3.3892,3.8224,57,4,1,1
40,205552,22982,18,0.1869,1,1,1,5,3,0.0062,0.0074,24,1,3,0
42,149442,412987,36,0.1379,0,6,0,5,5,0.0768,0.0873,28,3,14,0
29,200361,104636,1,0.169,3,2,0,6,4,0.5222,0.6105,39,4,0,1
20,97448,33428,6,0.1551,1,8,0,6,5,0.0572,0.066,48,1,1,0
56,188915,18855,6,0.1055,0,8,0,8,6,0.0166,0.0184,21,1,0,0
27,211069,450710,6,0.2783,3,9,0,0,0,0.3559,0.455,22,0,1,0
50,144022,454436,18,0.1509,0,2,0,9,8,0.1753,0.2017,30,0,6,0
47,282077,358184,36,0.2129,0,5,1,9,7,0.0353,0.0428,59,1,7,0
45,153314,257926,1,0.1583,1,0,0,2,1,1.6823,1.9487,2,4,0,1
52,208198,71318,12,0.1728,0,5,0,4,2,0.0285,0.0335,51,2,11,0
35,190421,349293,12,0.265,0,3,0,0,0,0.1529,0.1934,7,3,9,0
26,99175,22459,3,0.2448,0,4,0,7,5,0.0755,0.094,57,4,2,0
30,248834,59892,1,0.2768,0,8,0,9,7,0.2407,0.3073,23,2,0,0
36,200097,196689,12,0.1611,0,9,1,8,7,0.0819,0.0951,54,3,12,1
31,273840,398414,1,0.2352,0,3,0,9,7,1.4549,1.7971,20,2,0,1
46,44401,183564,24,0.2396,2,0,1,4,3,0.1723,0.2135,18,4,24,1
49,118746,316276,18,0.2998,0,2,0,8,7,0.148,0.1923,59,4,12,0
64,285641,66543,3,0.2718,2,6,1,2,1,0.0777,0.0988,46,3,1,1
42,297842,319444,36,0.1176,1,0,0,3,3,0.0298,0.0333,43,3,22,0
41,256270,325232,3,0.2511,0,8,0,8,6,0.423,0.5293,37,2,0,0
58,248798,478020,18,0.2135,0,1,0,6,4,0.1067,0.1295,10,0,10,0
58,69462,421659,1,0.1772,1,1,0,5,4,6.0704,7.1462,24,2,0,0
52,273765,432696,18,0.1892,0,3,0,2,2,0.0878,0.1044,18,4,6,0
42,44069,231752,24,0.2261,0,7,0,1,0,0.2191,0.2687,10,4,0,0
61,52249,440320,3,0.1901,2,2,1,6,6,2.8091,3.343,20,2,3,1
34,127368,115130,3,0.1109,2,8,1,6,6,0.3013,0.3347,44,1,3,1
21,230400,234659,12,0.1234,1,6,1,7,6,0.0849,0.0954,37,3,1,0
29,210638,286688,1,0.1035,1,0,1,3,1,1.361,1.502,18,4,1,1
59,271890,214504,18,0.1861,0,2,0,6,6,0.0438,0.052,56,3,11,0
50,175641,270564,36,0.2029,2,2,0,9,8,0.0428,0.0515,25,3,16,0
37,187596,47850,6,0.1383,1,2,1,0,0,0.0425,0.0484,22,2,2,0
49,5497,116849,1,0.2607,1,8,0,9,9,21.2569,26.798,1,4,0,0
25,104800,384186,6,0.275,2,9,0,2,2,0.611,0.779,25,0,2,0
43,163572,47013,1,0.1441,0,4,1,9,7,0.2874,0.3288,21,2,1,1
39,165399,207013,36,0.2613,0,2,0,1,0,0.0348,0.0439,3,1,5,0
60,84780,469700,24,0.2547,0,2,0,3,2,0.2308,0.2896,12,2,22,0
53,288002,344622,3,0.2773,0,8,1,2,1,0.3989,0.5095,5,2,1,1
39,260880,387629,24,0.2237,0,7,0,7,7,0.0619,0.0758,2,4,24,0
18,216761,418071,24,0.2613,0,6,0,2,2,0.0804,0.1014,39,1,0,0
38,44763,80508,3,0.2414,2,9,1,3,2,0.5995,0.7442,29,3,0,1
59,107128,282432,6,0.2326,2,6,0,2,0,0.4394,0.5416,56,0,6,1
64,172068,311159,36,0.1694,1,6,0,9,7,0.0502,0.0587,3,1,17,0
42,239246,263841,36,0.2258,0,7,0,2,1,0.0306,0.0376,29,0,36,0
19,10547,339645,36,0.1936,3,2,0,3,1,0.8945,1.0677,58,2,22,1
51,205207,288633,6,0.2538,3,8,1,9,7,0.2344,0.2939,22,0,2,1
57,267001,161748,36,0.143,2,5,0,9,8,0.0168,0.0192,2,3,33,0
55,55153,167159,24,0.2896,0,0,0,6,5,0.1263,0.1629,58,3,23,0
45,113056,206350,3,0.2659,2,7,1,4,4,0.6084,0.7702,1,2,1,1
41,164854,47711,18,0.1455,1,6,1,6,6,0.0161,0.0184,26,3,15,1
64,137135,288080,36,0.2725,0,9,0,3,1,0.0584,0.0743,31,4,26,0
50,295322,194193,6,0.2797,1,9,0,4,2,0.1096,0.1403,24,1,5,0
20,276316,152106,12,0.2122,1,4,0,4,3,0.0459,0.0556,31,2,6,0
47,163054,251770,18,0.1172,0,1,1,4,4,0.0858,0.0958,33,4,9,1
24,17926,342961,24,0.287,0,0,1,0,0,0.7972,1.026,11,3,16,1
56,193233,417007,6,0.1654,0,7,0,6,5,0.3597,0.4192,22,3,5,0
62,46752,303837,24,0.1736,2,4,0,6,4,0.2708,0.3178,17,4,6,0
19,259716,273623,12,0.2823,0,5,0,9,9,0.0878,0.1126,10,3,0,0
52,49618,474784,36,0.1534,0,4,1,9,8,0.2658,0.3066,26,1,0,0
49,212211,242386,18,0.2315,0,2,0,5,3,0.0635,0.0781,47,2,15,0
40,171189,462656,6,0.1547,3,5,1,9,7,0.4504,0.5201,36,0,2,1
41,126988,214554,3,0.2726,2,2,1,8,7,0.5632,0.7167,48,2,2,1
41,103620,152550,18,0.2444,0,1,1,9,8,0.0818,0.1018,40,4,7,1
61,86401,176961,1,0.2809,1,0,1,3,3,2.0481,2.6234,10,1,0,1
35,202659,342109,1,0.1246,0,4,0,6,4,1.6881,1.8984,13,3,0,1
23,118014,147026,36,0.1456,0,7,0,3,3,0.0346,0.0396,24,4,8,0
54,284117,482336,6,0.2014,1,8,0,7,5,0.2829,0.3399,44,1,0,0
51,277042,98763,6,0.2098,1,1,0,6,4,0.0594,0.0719,47,4,4,0
59,151192,202437,12,0.2976,3,3,1,3,2,0.1116,0.1448,13,0,3,1
53,177609,351655,6,0.2557,1,4,1,6,6,0.33,0.4144,42,3,4,1
26,13286,345473,12,0.1875,1,3,0,5,5,2.1669,2.5731,28,4,10,1
45,146415,424860,12,0.1715,0,9,1,9,8,0.2418,0.2833,42,0,6,1
26,210475,394883,18,0.1997,1,2,0,4,3,0.1042,0.125,8,3,2,0
29,218968,269939,12,0.2448,0,7,1,7,6,0.1027,0.1279,1,1,1,0
26,266815,493484,3,0.1761,3,4,0,2,1,0.6165,0.7251,38,4,0,1
61,17707,274852,24,0.1935,0,6,0,2,1,0.6468,0.7719,22,1,6,0
55,155298,199452,12,0.2864,0,4,0,9,7,0.107,0.1377,57,3,9,0
41,266477,391540,24,0.2403,2,5,1,2,0,0.0612,0.0759,45,1,4,1
52,238640,97138,24,0.1206,0,9,0,7,6,0.017,0.019,23,0,6,0
36,274629,425487,24,0.1511,0,4,1,6,5,0.0646,0.0743,53,2,2,0
48,181815,7017,12,0.2328,1,3,0,8,6,0.0032,0.004,21,3,12,0
58,59479,311497,24,0.1259,0,2,1,5,3,0.2182,0.2457,2,0,10,0
36,113134,103498,6,0.2313,1,2,1,3,3,0.1525,0.1877,52,3,4,1
21,98792,377832,24,0.1373,1,9,0,9,9,0.1594,0.1812,19,1,13,0
64,106875,199038,36,0.1961,1,9,0,9,8,0.0517,0.0619,10,3,18,0
26,213232,349409,12,0.1341,0,4,0,7,6,0.1366,0.1549,33,4,4,0
36,219262,114352,12,0.215,1,2,1,5,4,0.0435,0.0528,38,1,9,0
50,29270,451591,24,0.1953,0,1,0,3,1,0.6429,0.7684,49,1,13,0
35,242125,472631,24,0.1602,2,4,0,2,2,0.0813,0.0944,6,1,22,0
43,285325,192385,24,0.2816,0,0,1,5,5,0.0281,0.036,33,4,10,1
56,84784,116439,12,0.1577,1,6,0,5,4,0.1144,0.1325,34,2,1,0
50,116230,430147,12,0.168,0,3,0,3,3,0.3084,0.3602,34,4,6,0
31,279257,461497,24,0.2804,2,7,0,9,9,0.0689,0.0882,16,4,20,0
51,32550,475562,12,0.2012,1,3,0,7,5,1.2175,1.4625,32,1,11,1
40,74466,371474,36,0.1014,0,1,0,2,0,0.1386,0.1526,52,3,30,1
49,272841,37704,18,0.1623,1,9,0,0,0,0.0077,0.0089,23,0,14,0
24,81800,444911,12,0.1669,1,8,0,6,6,0.4533,0.5289,13,2,1,0
56,264803,156433,6,0.2956,0,2,0,9,8,0.0985,0.1276,40,3,3,0
29,53995,299753,36,0.1885,0,3,0,6,6,0.1542,0.1833,54,1,19,0
23,67813,12186,12,0.2904,2,5,0,2,1,0.015,0.0193,39,4,6,0
22,32398,110027,36,0.2705,1,4,0,5,3,0.0943,0.1199,24,4,17,0
20,24912,233132,6,0.1859,0,1,1,4,2,1.5597,1.8497,29,1,0,1
25,60249,462424,36,0.2188,2,7,0,5,5,0.2132,0.2598,40,0,1,0
56,19682,24494,3,0.1934,2,6,0,4,4,0.4148,0.495,52,2,2,0
19,283751,479601,3,0.164,2,7,0,2,0,0.5634,0.6558,7,2,0,0
54,225338,410627,1,0.1731,1,6,0,2,2,1.8223,2.1377,2,0,1,1
35,74323,169276,36,0.2993,2,2,1,5,4,0.0633,0.0822,50,3,1,1
24,144944,410028,1,0.174,3,2,0,8,7,2.8289,3.3211,19,4,0,1
47,192889,289686,24,0.202,2,9,0,3,1,0.0626,0.0752,25,1,13,0
59,38555,364236,36,0.2238,0,0,0,2,0,0.2624,0.3212,5,2,13,0
49,239685,235850,24,0.2788,0,7,0,0,0,0.041,0.0524,4,0,14,0
19,24688,248987,18,0.1963,0,8,0,8,8,0.5603,0.6703,18,4,14,0
18,59471,438884,6,0.2986,2,9,0,6,5,1.23,1.5973,28,3,4,0
32,279878,119882,24,0.1512,0,1,0,2,1,0.0178,0.0205,15,3,14,0
39,290532,74448,36,0.2364,2,8,0,2,1,0.0071,0.0088,52,0,28,0
56,159213,224715,1,0.1658,1,7,0,3,1,1.4114,1.6455,10,1,0,0
51,148947,276046,12,0.185,0,2,0,2,0,0.1544,0.183,39,0,5,0
44,19102,442541,1,0.119,1,9,0,3,1,23.1673,25.9239,13,4,0,1
38,42544,89788,6,0.1421,1,2,0,2,0,0.3517,0.4017,6,3,1,0
37,297261,288217,6,0.1906,0,8,1,7,5,0.1616,0.1924,35,2,2,0
21,59646,130442,24,0.2486,3,7,0,6,6,0.0911,0.1138,14,0,12,0
35,184983,274688,1,0.2271,0,5,1,1,0,1.4849,1.8222,6,2,1,1
51,124415,453757,18,0.1316,0,6,1,9,8,0.2026,0.2293,48,0,2,0
26,186012,378434,36,0.1665,1,1,0,0,0,0.0565,0.0659,30,2,25,0
58,98543,52292,1,0.1381,3,6,0,7,5,0.5307,0.604,51,4,1,1
54,199474,126790,6,0.2119,3,3,0,0,0,0.1059,0.1284,24,1,0,0
57,290893,419960,18,0.1974,1,3,1,5,4,0.0802,0.096,1,0,1,0
54,285070,56113,3,0.1579,0,7,1,8,8,0.0656,0.076,2,0,1,0
58,55350,465531,6,0.2955,0,3,0,2,1,1.4018,1.8161,54,0,0,0
55,217935,226324,6,0.2487,1,6,1,0,0,0.1731,0.2161,52,1,0,0
27,168459,422430,18,0.2323,3,4,0,3,2,0.1393,0.1717,42,3,9,1
56,173002,225228,12,0.2202,1,6,0,0,0,0.1085,0.1324,17,0,6,0
64,289039,410207,24,0.2353,0,9,1,3,2,0.0591,0.073,57,1,2,0
30,62604,103784,6,0.2902,1,0,1,3,3,0.2763,0.3565,25,4,4,1
54,251675,446874,18,0.1505,1,7,0,3,2,0.0986,0.1135,45,4,4,0
24,32142,42237,12,0.28,2,1,1,1,1,0.1095,0.1402,28,4,11,1
23,299720,327389,36,0.1716,0,8,1,1,0,0.0303,0.0355,41,4,26,1
36,76347,376607,12,0.153,3,7,0,2,1,0.4111,0.4739,35,0,1,1
64,94609,140126,18,0.2161,0,3,0,2,0,0.0823,0.1001,58,4,7,0
42,63417,435963,1,0.113,0,0,1,0,0,6.8745,7.6514,53,4,1,1
27,219570,333414,24,0.2108,1,6,0,2,0,0.0633,0.0766,34,0,7,0
39,12405,49234,3,0.2046,0,6,0,9,8,1.323,1.5937,43,1,2,1
56,50894,193724,24,0.185,1,5,0,0,0,0.1586,0.1879,45,1,14,0
44,161311,414172,36,0.1748,1,9,1,8,7,0.0713,0.0838,8,3,34,1
40,86915,57341,1,0.2205,0,9,0,5,4,0.6597,0.8052,29,1,0,0
35,33134,365653,1,0.2094,1,7,1,9,8,11.0356,13.3462,31,4,0,1
63,207170,277859,1,0.2999,0,0,1,8,7,1.3412,1.7434,18,3,1,1
19,297407,492257,36,0.1645,1,2,0,0,0,0.046,0.0535,16,3,30,0
49,28024,270439,24,0.1166,2,3,0,3,2,0.4021,0.449,42,1,0,0
27,235662,462419,24,0.1051,3,0,0,0,0,0.0818,0.0904,21,1,20,1
43,206085,305198,36,0.1731,0,4,1,5,5,0.0411,0.0483,50,1,15,0
49,33091,397352,18,0.2579,0,3,1,1,1,0.6671,0.8392,58,1,13,1
48,211647,313349,36,0.2044,2,0,1,7,6,0.0411,0.0495,50,4,24,1
27,198424,94836,36,0.2809,0,6,0,5,3,0.0133,0.017,34,3,14,0
50,180165,48427,6,0.1772,0,7,0,4,4,0.0448,0.0527,45,3,3,0
53,42294,460743,1,0.1622,0,7,0,3,2,10.8938,12.6603,50,2,1,1
28,62725,1107,6,0.2771,1,0,0,4,3,0.0029,0.0038,30,4,0,0
50,79755,181518,18,0.2788,3,2,0,8,6,0.1264,0.1617,11,3,11,1
45,59717,275672,18,0.2267,3,6,0,1,0,0.2565,0.3146,52,2,8,1
31,206776,249349,6,0.2823,0,2,1,4,2,0.201,0.2577,49,2,3,1
37,54181,35282,3,0.1534,0,4,1,8,8,0.2171,0.2504,5,2,2,0
57,154221,211130,6,0.1224,0,4,0,5,4,0.2282,0.2561,49,4,1,0
29,17555,90544,36,0.1582,0,3,0,6,5,0.1433,0.1659,44,0,16,0
50,158504,48187,36,0.1305,3,7,0,7,6,0.0084,0.0095,21,3,4,0
24,233335,143186,6,0.1828,2,6,0,1,0,0.1023,0.121,38,1,0,0
39,152606,293013,18,0.1321,2,8,0,1,0,0.1067,0.1208,45,4,3,0
33,284224,25611,6,0.1045,3,3,1,4,4,0.015,0.0166,34,1,6,1
34,283247,94015,3,0.2154,2,3,1,3,3,0.1106,0.1345,28,2,0,0
48,230643,278624,6,0.1372,0,5,0,3,2,0.2013,0.229,45,2,3,0
20,100852,141521,1,0.1503,0,3,0,6,5,1.4033,1.6142,1,1,1,1
40,16952,251421,24,0.1051,0,6,0,7,7,0.618,0.6829,28,1,4,0
20,255963,163297,36,0.2982,0,1,1,4,3,0.0177,0.023,23,3,12,0
54,277824,304763,18,0.1461,0,0,0,1,0,0.0609,0.0698,51,3,11,1
26,185742,68139,12,0.2348,0,6,1,0,0,0.0306,0.0377,29,2,1,0
64,296911,427794,6,0.1809,1,4,0,5,5,0.2401,0.2836,11,1,0,0
43,142809,248633,3,0.1651,0,5,0,8,6,0.5803,0.6762,34,0,0,0
42,88183,399238,24,0.2899,2,3,0,4,4,0.1886,0.2433,7,2,22,0
36,225401,460761,1,0.1295,0,1,1,3,1,2.0442,2.309,8,3,1,1
54,265410,263874,3,0.2293,2,7,1,0,0,0.3314,0.4074,3,0,2,1
55,233655,379135,1,0.1487,2,0,0,8,7,1.6226,1.8638,43,3,1,1
24,216371,474539,24,0.2848,3,9,0,5,3,0.0914,0.1174,4,4,20,1
33,33419,230313,24,0.1026,0,6,0,1,0,0.2872,0.3166,35,0,18,0
23,11998,470149,3,0.1553,0,1,0,5,5,13.0619,15.0898,45,1,3,1
57,252879,353202,6,0.2091,1,2,1,1,0,0.2328,0.2815,49,4,5,1
35,60123,173964,3,0.1534,1,5,1,8,7,0.9645,1.1124,30,3,0,1
44,163636,188627,18,0.2467,2,1,0,3,1,0.064,0.0798,3,4,15,0
44,98496,166082,6,0.2919,0,7,0,9,7,0.281,0.3631,30,3,0,0
28,188607,400875,1,0.244,2,0,0,0,0,2.1255,2.6441,1,4,0,1
61,84818,265155,1,0.1683,0,4,1,5,4,3.1262,3.6524,56,0,1,1
34,273755,9244,24,0.1696,1,1,0,7,5,0.0014,0.0016,39,1,24,0
22,292194,231316,18,0.2021,0,3,1,1,0,0.044,0.0529,27,1,4,0
57,92442,32930,36,0.1484,1,9,0,6,6,0.0099,0.0114,10,4,30,0
64,260466,303699,6,0.193,1,5,0,6,6,0.1943,0.2318,43,0,1,0
56,184026,475221,1,0.2186,0,6,1,9,9,2.5824,3.1468,7,2,0,1
49,233914,491257,36,0.1493,2,8,1,5,3,0.0583,0.067,36,4,1,1
48,196875,372538,12,0.286,1,7,1,4,4,0.1577,0.2028,37,2,0,0
47,68595,135731,12,0.2728,1,3,0,8,7,0.1649,0.2099,51,0,11,0
35,284323,204536,36,0.1956,0,0,0,9,7,0.02,0.0239,42,3,32,0
55,153327,382525,36,0.1589,1,7,1,7,7,0.0693,0.0803,24,4,33,1
20,172166,351209,18,0.2329,2,0,1,8,7,0.1133,0.1397,45,4,14,1
25,40538,188133,12,0.1361,1,6,0,8,6,0.3867,0.4394,38,3,11,0
47,38598,339810,1,0.2159,0,1,0,6,5,8.8038,10.7046,13,2,1,1
37,272762,469213,6,0.1693,1,9,1,7,5,0.2867,0.3352,4,2,3,0
33,265354,452294,18,0.2048,0,8,1,5,5,0.0947,0.1141,15,0,4,0
37,259201,276690,24,0.1098,0,5,0,8,7,0.0445,0.0494,54,1,4,0
39,259150,329017,3,0.2285,1,5,0,2,1,0.4232,0.5199,21,3,0,0
27,181751,77926,36,0.1482,0,7,0,7,5,0.0119,0.0137,2,3,29,0
39,10661,206492,6,0.1097,0,7,0,6,6,3.2282,3.5824,25,2,0,0
55,97627,322103,12,0.1762,2,6,0,4,3,0.2749,0.3234,45,2,10,0
54,16180,499169,36,0.2532,0,7,0,5,5,0.857,1.074,49,1,23,0
38,22044,121538,6,0.1196,1,0,0,0,0,0.9189,1.0288,4,0,6,1
25,168238,114348,36,0.1257,3,1,1,2,1,0.0189,0.0213,28,4,25,1
20,243018,403729,18,0.2445,0,1,0,3,1,0.0923,0.1149,45,2,15,0
45,158270,23638,3,0.1968,0,9,0,4,3,0.0498,0.0596,15,1,0,0
43,241151,336579,1,0.2383,1,3,0,2,1,1.3957,1.7283,59,4,0,1
60,297142,366732,3,0.2777,2,9,0,2,0,0.4114,0.5257,6,4,2,1
22,207552,371205,3,0.1645,2,0,0,2,1,0.5962,0.6943,39,1,1,0
48,125336,405016,6,0.1104,0,4,0,1,0,0.5386,0.5981,52,4,2,1
37,222114,323091,1,0.1763,0,1,1,2,2,1.4546,1.711,46,0,1,1
25,242439,198333,24,0.1666,0,0,1,1,1,0.0341,0.0398,52,3,7,1
39,284125,352787,36,0.2761,0,1,0,0,0,0.0345,0.044,15,0,28,0
57,163393,344752,3,0.1656,1,2,0,0,0,0.7033,0.8198,41,1,1,0
43,105434,10378,6,0.1589,0,9,0,0,0,0.0164,0.019,6,0,5,0
31,259779,446426,3,0.2286,0,8,0,7,6,0.5728,0.7038,29,4,1,0
30,209917,279204,12,0.1929,1,4,1,3,3,0.1108,0.1322,28,4,7,1
28,278001,283951,18,0.1327,0,4,0,7,6,0.0567,0.0643,26,0,3,0
44,149476,315683,1,0.1828,0,4,0,1,0,2.1119,2.498,55,3,1,1
30,85489,311494,3,0.2981,1,5,1,8,8,1.2146,1.5766,37,2,2,1
36,152156,53224,6,0.1151,0,9,0,7,5,0.0583,0.065,24,1,6,0
31,108977,444751,1,0.1693,3,5,0,7,6,4.0811,4.7721,12,1,0,1
31,104385,109721,18,0.1425,1,4,0,1,1,0.0584,0.0667,29,4,13,0
24,154402,32172,3,0.2085,0,3,1,9,9,0.0695,0.0839,29,2,1,0
32,186468,102542,24,0.2103,0,0,0,6,5,0.0229,0.0277,45,2,10,0
47,46771,60005,1,0.2233,1,7,0,6,4,1.283,1.5695,56,3,1,1
34,143271,210060,12,0.2736,0,8,0,9,9,0.1222,0.1556,13,3,4,0
35,147926,267917,3,0.1126,2,8,1,1,0,0.6037,0.6717,50,2,2,1
49,74042,312821,36,0.1757,2,0,0,2,2,0.1174,0.138,13,2,12,0
36,78525,157435,36,0.1902,2,5,0,7,5,0.0557,0.0663,28,2,29,0
43,37876,254151,1,0.2526,2,7,0,1,0,6.7101,8.4048,29,1,0,1
34,175023,359520,12,0.1316,0,5,0,0,0,0.1712,0.1937,52,2,11,0
45,211179,86482,36,0.2186,0,6,0,2,0,0.0114,0.0139,1,3,7,0
58,28534,364373,24,0.2672,1,7,0,6,6,0.5321,0.6743,13,4,13,0
38,208047,155722,12,0.1768,0,3,0,2,2,0.0624,0.0734,16,2,11,0
54,170130,340952,18,0.2911,0,7,0,3,2,0.1113,0.1437,9,4,10,0
60,211058,326373,36,0.1,3,6,1,9,8,0.043,0.0473,51,4,31,1
48,103722,152923,6,0.2542,0,2,1,8,7,0.2457,0.3082,5,0,0,0
24,217226,350590,3,0.2893,0,4,0,3,1,0.538,0.6936,30,4,0,0
45,124716,214281,12,0.2229,0,4,0,9,8,0.1432,0.1751,13,1,0,0
58,116732,207106,12,0.1093,0,6,0,6,5,0.1479,0.164,9,4,0,0
57,241544,71430,6,0.2065,2,9,0,7,6,0.0493,0.0595,46,1,4,0
29,86870,134740,18,0.1163,1,1,0,8,6,0.0862,0.0962,8,4,6,0
23,132619,12534,6,0.2526,0,2,1,9,9,0.0158,0.0197,5,1,2,0
18,260038,53750,6,0.1387,0,8,1,2,2,0.0345,0.0392,43,4,6,1
62,148538,165163,12,0.1686,2,0,1,1,0,0.0927,0.1083,12,3,5,1
27,110287,467189,18,0.2646,1,9,0,8,6,0.2353,0.2976,8,4,14,0
29,20093,399541,6,0.2734,1,2,0,9,8,3.3141,4.2203,55,4,5,1
36,263324,324879,1,0.2859,0,4,0,2,0,1.2338,1.5865,47,1,0,1
21,240928,235371,12,0.155,0,8,1,6,5,0.0814,0.094,14,0,12,0
25,206147,482308,6,0.1092,1,8,0,0,0,0.3899,0.4325,56,4,2,0
24,287870,473527,1,0.29,1,2,0,0,0,1.6449,2.1219,5,1,0,0
26,202838,146245,6,0.1986,0,3,1,5,3,0.1202,0.144,23,0,0,0
33,238238,307219,36,0.1356,1,2,0,1,1,0.0358,0.0407,36,0,10,0
41,132947,9726,3,0.2874,0,7,0,2,0,0.0244,0.0314,10,2,3,0
63,50356,317114,36,0.2001,0,6,0,5,3,0.1749,0.2099,48,1,22,0
44,114674,150489,12,0.1532,1,4,0,3,1,0.1094,0.1261,30,2,6,0
28,193239,362004,12,0.2612,1,1,0,1,1,0.1561,0.1969,38,3,11,0
28,279607,447185,18,0.2191,1,1,0,7,5,0.0889,0.1083,54,3,3,0
45,145375,296979,3,0.1253,1,9,0,3,3,0.6809,0.7663,51,0,3,1
47,86967,320007,6,0.203,0,5,1,4,4,0.6133,0.7377,1,1,1,0
41,176186,371909,18,0.1312,3,8,1,0,0,0.1173,0.1327,55,2,2,1
58,48518,14410,12,0.2688,1,9,0,8,8,0.0248,0.0314,15,3,3,0
43,55206,87557,24,0.2587,0,8,1,1,0,0.0661,0.0832,40,2,17,1
36,123709,499629,12,0.2156,0,2,0,5,5,0.3366,0.4091,22,0,1,0
60,69131,430526,12,0.2785,0,9,0,4,4,0.519,0.6635,1,0,6,0
59,179057,31248,6,0.2744,0,1,1,6,5,0.0291,0.0371,33,0,3,0
62,230906,361414,18,0.2545,0,2,0,5,5,0.087,0.1091,35,0,12,0
32,266808,192667,1,0.2105,2,8,0,2,0,0.7221,0.8742,38,4,0,1
29,77566,460008,12,0.1761,2,3,0,6,6,0.4942,0.5813,9,3,10,1
44,67912,275863,6,0.1458,0,7,1,1,0,0.677,0.7757,58,3,6,1
