age,monthly_income,loan_amount,repayment_period,credit_history,debt_to_income_ratio,past_default_flag,previous_loan_count,on_time_repayment_count,fraud_score,recent_application_count,kyc_face_verified,ocr_id_verified,id_reuse_flag,approved
49,56721,336727,6,5,0.9894,1,4,3,0.0648,2,1,1,0,1
48,407438,5902,24,8,0.0006,0,8,6,0.2567,1,1,0,0,1
33,110716,123793,12,1,0.0932,0,7,6,0.0623,0,1,0,1,0
49,3315,395712,3,1,39.79,1,0,0,0.1102,0,1,0,1,0
49,20539,62263,3,5,1.0105,1,1,1,0.0465,2,1,1,0,0
51,95508,290808,24,2,0.1269,0,6,4,0.1207,2,1,1,0,1
28,116140,305347,1,1,2.6291,0,2,1,0.1518,0,0,1,0,0
27,84180,267726,18,7,0.1767,0,5,4,0.018,2,0,1,0,1
32,131985,292626,24,6,0.0924,1,0,0,0.3646,3,1,1,0,0
34,1871,429027,3,7,76.4345,0,7,5,0.0481,3,1,0,0,0
57,429767,168216,6,5,0.0652,0,1,1,0.1763,2,1,1,0,1
35,134432,304620,3,8,0.7553,0,0,0,0.0843,0,1,1,0,1
26,158371,295016,6,8,0.3105,1,1,0,0.0854,2,1,0,0,0
42,74577,83754,3,1,0.3744,0,7,6,0.0335,2,1,1,0,1
57,41008,411223,12,9,0.8357,0,9,9,0.0549,4,1,0,0,1
31,57756,182271,24,4,0.1315,0,4,2,0.5361,3,0,1,0,0
42,95730,313860,18,8,0.1821,0,8,8,0.1903,1,0,1,0,1
39,61274,480118,24,2,0.3265,0,2,1,0.0571,1,1,1,0,1
47,122673,96363,36,4,0.0218,0,7,6,0.0323,1,1,1,0,1
37,53623,114195,1,7,2.1296,0,3,1,0.0697,2,1,1,0,0
38,78303,235816,6,1,0.5019,0,6,6,0.1475,1,1,1,0,1
61,61062,165336,3,5,0.9026,0,9,8,0.0374,4,0,1,0,0
49,71690,98143,1,3,1.369,0,9,8,0.1223,2,1,0,0,0
63,12721,197302,6,5,2.585,1,7,7,0.0324,0,1,1,0,0
38,121408,290149,24,2,0.0996,0,2,0,0.2589,0,0,1,0,0
52,50401,240831,6,5,0.7964,0,2,2,0.3025,2,1,1,0,1
49,81728,294619,12,6,0.3004,0,0,0,0.1295,3,0,1,0,0
47,132374,411142,3,9,1.0353,0,7,7,0.0976,3,1,0,0,0
56,23382,34683,36,2,0.0412,0,1,1,0.1411,0,1,1,0,1
29,3205,477937,24,4,6.2134,0,6,6,0.2212,1,1,1,0,0
58,456677,77810,36,7,0.0047,0,6,5,0.2033,4,1,1,0,1
64,16110,246841,1,1,15.3222,0,6,4,0.219,2,1,1,0,0
35,107159,309193,3,6,0.9618,0,3,1,0.1495,4,1,0,0,0
38,74553,362627,24,0,0.2027,1,6,5,0.0595,4,0,1,0,0
30,13279,124045,36,6,0.2595,0,9,7,0.0961,4,1,1,0,1
38,3851,240823,3,0,20.8451,1,7,5,0.0674,2,1,0,0,0
25,23817,232447,18,3,0.5422,0,8,8,0.0079,1,1,1,0,1
63,192904,253790,6,3,0.2193,0,6,4,0.1717,2,0,1,0,0
57,38798,224922,36,4,0.161,0,5,5,0.1558,0,1,1,0,1
63,38027,443699,6,1,1.9447,0,4,2,0.073,1,1,1,0,0
24,20631,113177,18,5,0.3048,1,9,8,0.3761,0,0,1,0,0
40,71878,171985,18,5,0.1329,0,9,7,0.1973,4,0,1,0,1
61,60721,455150,3,7,2.4986,0,6,5,0.0867,1,1,1,0,0
49,277366,436710,6,9,0.2624,0,9,9,0.0608,4,1,0,0,1
28,73334,262731,1,0,3.5827,0,1,1,0.3099,0,1,1,0,0
39,335414,293432,12,3,0.0729,0,4,4,0.3181,2,1,1,0,1
39,68619,113880,24,1,0.0691,0,7,7,0.1417,1,1,1,0,1
60,118536,124060,18,7,0.0581,0,5,4,0.0393,4,1,1,0,1
42,21734,92428,1,3,4.2527,1,5,3,0.2147,3,0,1,1,0
39,54008,383944,1,7,7.109,0,0,0,0.207,4,1,1,0,0
45,64349,26682,3,1,0.1382,0,1,1,0.1669,0,1,1,0,1
46,52067,68125,18,3,0.0727,0,2,2,0.1345,0,1,1,0,1
30,147672,162881,1,8,1.103,0,6,5,0.0147,2,1,1,0,1
35,4450,347550,12,4,6.5084,0,9,8,0.1701,1,1,1,0,0
19,18692,252594,1,5,13.5135,1,5,4,0.303,3,1,1,0,0
46,141745,183814,12,9,0.1081,0,4,2,0.0428,0,0,1,0,1
38,35373,453800,36,8,0.3564,0,8,6,0.3906,1,1,1,0,1
32,27198,75215,12,8,0.2305,0,9,9,0.2381,3,1,1,0,1
44,29507,140875,12,6,0.3979,0,6,5,0.1705,2,1,1,0,1
48,143938,315716,18,1,0.1219,0,8,6,0.3317,1,0,1,0,1
32,90951,383040,36,6,0.117,0,2,0,0.1168,4,0,0,0,0
40,25875,323682,12,8,1.0425,0,7,6,0.0542,3,1,1,0,0
41,78511,371037,18,1,0.2626,0,8,6,0.2319,4,0,1,0,0
61,111819,106518,36,6,0.0265,0,1,0,0.226,4,0,0,0,0
30,54423,182680,1,6,3.3567,1,3,2,0.2298,3,1,1,0,0
39,118612,44153,36,2,0.0103,0,1,0,0.0681,4,0,1,0,0
60,26243,487402,12,5,1.5477,1,6,6,0.2138,3,1,1,0,0
54,132409,49657,36,7,0.0104,0,3,1,0.0546,4,1,1,0,1
50,105918,141601,6,9,0.2228,1,5,5,0.1761,2,1,1,0,1
20,212,226606,1,7,1068.8962,0,7,6,0.0182,2,1,1,0,0
36,56848,311352,24,2,0.2282,1,5,3,0.1732,1,1,1,0,1
40,193469,76928,36,5,0.011,1,3,1,0.1109,4,1,1,0,1
46,170821,169337,36,1,0.0275,1,5,5,0.1156,2,1,1,0,1
47,66534,380699,36,1,0.1589,1,0,0,0.0498,2,1,1,0,1
56,140191,136655,6,7,0.1625,0,5,3,0.0354,2,1,1,1,0
61,75945,193298,6,9,0.4242,0,9,9,0.0793,0,1,1,0,1
64,145845,27690,3,4,0.0633,0,7,7,0.073,4,1,0,0,1
42,130580,404544,18,4,0.1721,0,3,2,0.2212,1,1,1,0,1
54,21316,88174,3,3,1.3788,0,8,6,0.1648,2,1,1,0,0
64,7076,279382,18,9,2.1935,0,5,4,0.0733,3,1,1,0,0
25,110746,433329,3,3,1.3043,0,5,4,0.0265,0,1,1,0,1
59,75067,220563,1,7,2.9382,0,3,1,0.0493,4,1,1,0,0
33,63022,319379,6,2,0.8446,0,7,5,0.0317,1,1,1,0,1
25,374844,153754,1,2,0.4102,0,4,3,0.0557,2,1,1,0,1
18,66782,441658,18,7,0.3674,0,0,0,0.0781,3,0,1,0,0
61,125716,214070,6,2,0.2838,0,6,5,0.1644,0,0,1,0,1
22,252463,129596,6,1,0.0856,1,7,6,0.3191,3,1,0,0,0
20,87036,203260,18,4,0.1297,1,5,5,0.0017,3,1,1,0,1
18,8186,279905,1,2,34.1931,0,6,5,0.1711,0,1,1,0,0
21,29734,227843,6,5,1.2771,0,6,4,0.0728,3,1,1,0,0
57,72396,456404,24,6,0.2627,0,3,2,0.4328,2,1,1,0,1
52,2435,484103,36,2,5.5225,0,3,2,0.0761,0,1,1,0,0
49,121998,256672,1,8,2.1039,0,0,0,0.0349,4,1,1,0,0
59,65021,405392,1,9,6.2348,1,1,0,0.2408,0,1,1,0,0
51,145672,367389,1,0,2.522,1,2,2,0.1159,1,1,1,0,0
60,133559,451714,6,6,0.5637,1,4,2,0.0537,2,1,1,0,1
42,116863,100450,12,3,0.0716,0,9,8,0.2992,4,1,1,0,1
27,92017,49329,36,6,0.0149,0,8,6,0.1084,2,0,1,0,1
38,117689,288783,3,8,0.8179,0,4,2,0.2183,2,1,1,0,1
63,95291,199824,18,8,0.1165,0,5,5,0.1917,0,1,0,0,1
56,94548,114733,1,0,1.2135,0,6,5,0.1662,4,0,1,0,0
44,184727,421631,6,9,0.3804,0,3,3,0.046,0,1,1,0,1
44,119268,33657,18,3,0.0157,0,7,7,0.1069,1,0,0,0,1
19,65138,301361,12,6,0.3855,1,5,4,0.1769,1,1,1,0,1
58,77398,346527,24,9,0.1866,0,0,0,0.0853,1,1,1,0,1
30,72228,184694,12,5,0.2131,1,5,4,0.1317,0,1,1,0,1
26,100066,18900,6,8,0.0315,0,1,1,0.0881,0,1,1,1,0
53,499129,12242,1,6,0.0245,0,3,3,0.1484,1,0,1,0,1
39,117071,359753,12,2,0.2561,0,3,2,0.1086,0,1,1,0,1
59,125572,431407,36,6,0.0954,0,9,9,0.3906,3,1,1,0,1
43,18107,441817,12,9,2.0334,0,9,7,0.2443,3,1,1,0,0
29,172411,65930,12,4,0.0319,0,4,2,0.2779,3,1,1,0,1
34,110719,412126,36,1,0.1034,1,9,8,0.3436,2,1,1,0,0
31,9443,356866,24,9,1.5746,0,1,0,0.0779,4,1,1,0,0
31,479308,126272,6,2,0.0439,1,5,3,0.0546,4,1,1,0,1
51,89258,147050,18,5,0.0915,0,2,1,0.1546,4,1,1,0,1
37,135240,444156,3,5,1.0947,0,8,6,0.2363,1,1,1,0,1
28,2141,384352,6,6,29.92,0,5,3,0.0315,3,1,0,0,0
33,9236,276750,1,5,29.9643,0,2,0,0.1079,3,1,1,0,0
48,138120,164103,6,8,0.198,0,2,0,0.2554,0,1,1,0,1
23,112158,8421,6,4,0.0125,0,4,3,0.2632,2,1,1,0,1
36,390784,318873,24,4,0.034,1,5,3,0.1925,2,1,0,0,1
54,22538,265692,3,7,3.9295,0,3,1,0.3512,3,1,1,0,0
21,151043,8252,3,7,0.0182,0,4,4,0.0607,0,0,1,0,1
64,14221,441840,3,0,10.3565,0,2,2,0.0814,3,1,1,0,0
21,7534,79385,18,2,0.5854,0,9,9,0.1622,1,1,1,0,0
37,1835,464360,6,5,42.1762,0,3,3,0.0912,1,1,1,1,0
27,94538,484843,24,5,0.2137,0,7,6,0.1588,4,0,1,0,1
41,126177,375275,1,0,2.9742,0,7,7,0.0672,4,1,1,0,0
52,235928,384472,3,1,0.5432,0,0,0,0.0348,3,0,0,0,0
43,264592,400961,36,9,0.0421,1,3,3,0.072,4,1,1,0,1
54,190374,430046,3,6,0.753,0,1,0,0.2361,3,1,1,0,0
55,105629,301193,36,0,0.0792,1,3,1,0.2799,2,0,0,0,0
38,289189,169602,6,9,0.0977,0,4,4,0.268,1,1,1,0,1
57,325399,424438,1,4,1.3044,0,0,0,0.1331,0,1,1,0,0
56,62310,261460,24,0,0.1748,1,4,4,0.2908,0,1,1,0,0
38,112365,256519,3,5,0.761,0,6,5,0.4605,2,1,1,0,1
27,27699,403856,6,6,2.43,1,4,3,0.2206,3,1,0,0,0
55,81912,165806,12,7,0.1687,0,6,5,0.1066,1,1,1,0,1
63,94183,187300,24,2,0.0829,0,8,6,0.1493,3,1,1,0,1
21,75282,219686,36,2,0.0811,0,7,6,0.1654,3,1,1,0,1
62,169897,392100,18,0,0.1282,1,0,0,0.1034,2,0,1,0,0
37,146822,189779,24,2,0.0539,1,9,8,0.2019,2,1,1,0,1
34,198028,230483,6,4,0.194,0,9,9,0.0901,4,1,0,0,1
24,376064,417781,3,5,0.3703,0,1,1,0.0939,2,0,1,0,1
21,138844,176126,24,2,0.0529,0,5,5,0.0891,4,1,1,0,1
46,119587,370262,1,3,3.0962,0,4,4,0.027,0,1,1,0,0
31,1783,316712,36,4,4.9341,0,0,0,0.0456,4,1,0,0,0
20,93860,67045,12,4,0.0595,0,1,0,0.0398,4,1,1,0,1
41,8433,335495,1,8,39.7836,1,2,0,0.1265,0,1,1,0,0
54,338862,108560,1,7,0.3204,0,9,7,0.1522,1,1,1,0,1
33,23105,189719,1,0,8.2112,1,4,4,0.105,3,1,1,0,0
21,7426,59312,6,1,1.3312,1,6,5,0.2955,3,1,1,0,0
41,62252,43398,6,4,0.1162,0,5,3,0.1831,2,1,1,0,1
51,137734,324009,24,2,0.098,1,2,0,0.3485,2,1,0,0,0
47,55342,103175,36,6,0.0518,0,5,3,0.191,1,1,1,1,0
35,65235,121201,18,5,0.1032,1,3,1,0.1719,2,1,1,0,1
36,11707,426624,36,1,1.0123,0,2,1,0.1962,3,1,1,0,0
48,146092,246329,12,7,0.1405,0,3,3,0.1939,4,1,1,0,1
36,32967,220500,24,4,0.2787,0,7,7,0.0237,4,1,1,0,1
63,44023,196297,1,5,4.459,1,0,0,0.3352,2,0,1,0,0
36,62288,79812,24,7,0.0534,1,2,1,0.709,3,1,1,0,0
39,38225,368612,36,5,0.2679,0,9,8,0.2133,0,0,1,0,1
41,121885,397716,3,9,1.0877,0,7,5,0.1337,0,1,0,0,1
62,418009,314495,24,2,0.0313,0,9,8,0.3108,4,1,1,0,1
29,25807,144618,36,6,0.1557,1,8,6,0.0247,3,1,0,0,0
47,332672,185125,24,3,0.0232,1,2,2,0.1877,4,1,0,0,1
55,62820,41526,36,5,0.0184,0,8,8,0.2655,3,1,1,0,1
48,86798,212650,1,5,2.4499,0,9,9,0.069,0,1,1,0,0
53,29319,105374,24,4,0.1498,0,9,7,0.2317,2,0,1,0,1
36,125996,249030,12,0,0.1647,0,3,1,0.2204,1,0,1,0,0
62,169961,432369,1,7,2.5439,1,3,3,0.3714,2,0,1,0,0
53,3179,1229,6,9,0.0644,0,6,4,0.1025,3,0,0,0,0
47,29425,445854,6,1,2.5254,0,5,4,0.1524,4,0,1,0,0
50,6263,156797,24,3,1.0431,1,9,9,0.0431,4,1,1,0,0
35,105739,427893,24,2,0.1686,0,2,1,0.1462,0,1,0,0,1
45,138990,209328,12,5,0.1255,0,7,6,0.2654,0,1,1,0,1
64,142813,182201,36,0,0.0354,0,4,2,0.2933,2,1,1,0,1
28,5162,32879,36,8,0.1769,0,1,0,0.0878,2,1,1,0,1
62,52851,476770,18,4,0.5012,0,9,9,0.2179,1,1,1,0,1
50,142,359798,1,4,2533.7887,1,2,0,0.1693,3,1,1,0,0
34,11507,398933,12,3,2.8891,0,6,4,0.0319,2,1,1,0,0
23,26341,478326,24,3,0.7566,0,9,8,0.1244,2,1,1,0,1
21,78908,79771,24,0,0.0421,0,8,6,0.0675,0,1,1,0,1
37,305570,268333,24,8,0.0366,0,0,0,0.0727,3,1,1,0,1
64,98115,390173,24,8,0.1657,0,5,3,0.0639,0,1,0,0,1
44,336901,87859,3,3,0.0869,0,8,8,0.0519,1,1,1,0,1
32,99358,483217,24,9,0.2026,1,6,5,0.2245,2,1,1,0,1
23,34447,233850,24,9,0.2829,0,2,1,0.1064,2,1,1,0,1
64,72136,122383,3,3,0.5655,0,6,5,0.1139,2,0,1,0,1
31,111554,78508,18,6,0.0391,0,1,1,0.1756,4,0,1,0,1
28,68294,368642,36,3,0.1499,0,9,8,0.0696,3,0,1,0,1
56,64777,133937,6,0,0.3446,0,1,0,0.3775,0,0,1,0,0
26,55751,492818,24,8,0.3683,0,0,0,0.2077,0,1,1,0,1
43,160050,122389,36,1,0.0212,1,2,2,0.0617,0,1,1,0,1
33,206963,234101,24,4,0.0471,0,0,0,0.185,1,1,1,0,1
22,46644,487719,12,3,0.8714,0,7,5,0.062,4,1,1,0,1
27,195557,398756,1,7,2.0391,1,7,5,0.2501,1,1,1,0,0
20,67870,189513,12,5,0.2327,0,3,2,0.0621,3,1,1,0,1
30,120155,487525,24,6,0.1691,0,0,0,0.1055,0,1,0,0,1
60,103747,240673,18,1,0.1289,0,1,0,0.0909,0,1,0,0,1
47,4150,210072,12,3,4.2183,1,1,0,0.1,0,1,1,0,0
62,379369,169654,18,3,0.0248,1,1,1,0.3325,2,1,1,0,1
23,174521,80132,18,1,0.0255,0,8,6,0.0348,2,0,1,0,0
34,109110,252894,24,9,0.0966,0,6,5,0.1072,0,1,1,0,1
62,57637,228993,18,3,0.2207,0,8,8,0.1576,0,1,0,0,1
36,184442,81922,12,8,0.037,0,9,8,0.1073,2,1,1,0,1
59,79918,414122,3,7,1.7273,0,9,8,0.2328,1,0,1,0,0
52,181782,415018,1,0,2.2831,0,1,0,0.1729,4,1,1,0,0
63,56230,466570,18,7,0.461,1,4,2,0.0209,1,1,1,0,1
43,139086,65761,36,8,0.0131,0,0,0,0.2629,4,1,0,0,1
22,144526,58276,24,7,0.0168,0,1,1,0.041,2,0,1,0,1
46,5705,238538,6,9,6.9687,1,3,1,0.0493,0,1,1,0,0
54,16532,366937,18,0,1.2331,1,9,9,0.2581,0,1,1,0,0
37,115739,105389,36,7,0.0253,0,0,0,0.1722,0,1,0,0,1
38,96551,206645,12,4,0.1784,1,7,6,0.021,1,0,1,0,0
27,86880,70721,18,8,0.0452,0,5,4,0.1687,0,1,1,0,1
22,139024,37994,6,8,0.0455,0,0,0,0.149,4,1,1,1,0
53,97017,353160,36,5,0.1011,0,8,8,0.0949,0,1,1,0,1
23,42536,119569,3,2,0.937,0,0,0,0.2759,2,1,1,0,0
43,128123,8692,12,6,0.0057,0,3,1,0.1511,0,1,1,0,1
21,260888,452612,12,2,0.1446,0,4,2,0.0887,1,1,0,1,0
56,119599,127728,24,6,0.0445,0,8,6,0.2652,1,1,1,0,1
56,94239,414215,12,7,0.3663,0,1,0,0.0626,2,1,1,0,1
52,133312,204413,6,4,0.2556,0,8,6,0.0746,3,0,1,0,0
18,121862,397373,36,4,0.0906,0,0,0,0.1225,1,1,1,0,1
41,51509,429089,12,3,0.6942,0,3,2,0.0115,3,1,1,0,1
53,166996,432160,3,2,0.8626,0,6,5,0.2817,2,0,1,0,0
23,91325,427977,1,7,4.6863,0,3,1,0.1532,0,1,1,0,0
58,262076,342385,1,5,1.3064,1,7,6,0.1352,3,0,1,0,0
63,143633,348160,18,5,0.1347,0,6,5,0.0182,2,1,1,0,1
61,94865,230565,1,1,2.4305,0,5,4,0.0575,3,1,1,0,0
48,132181,163750,6,3,0.2065,0,4,3,0.0894,3,1,1,0,1
37,7504,355379,1,4,47.3586,0,9,8,0.1192,0,1,1,0,0
41,77432,486746,6,9,1.0477,0,2,1,0.1203,1,1,1,0,1
42,148575,96106,6,4,0.1078,0,7,7,0.3403,3,1,1,1,0
53,56091,413498,18,2,0.4096,0,3,2,0.1408,4,1,1,0,1
38,25111,449224,1,9,17.8895,0,7,6,0.1071,0,1,1,0,0
47,69235,275937,18,4,0.2214,0,0,0,0.0419,4,1,1,0,1
41,118380,158614,12,4,0.1117,0,1,0,0.2589,0,0,1,0,0
61,102,87169,3,1,284.866,0,1,0,0.239,0,1,1,0,0
59,1613,434030,36,4,7.4745,1,5,3,0.2001,1,1,1,0,0
47,116871,392073,1,2,3.3548,0,4,4,0.023,4,1,1,0,0
39,23029,278781,12,2,1.0088,0,9,9,0.1043,3,1,1,0,0
45,3246,86331,24,4,1.1082,0,9,8,0.0306,0,1,1,0,0
24,23793,357202,36,8,0.417,0,6,6,0.0802,4,1,1,0,1
52,68533,75774,36,1,0.0307,0,1,1,0.1374,4,0,1,0,0
45,93662,393623,36,8,0.1167,0,8,8,0.0705,1,1,1,0,1
31,135388,224757,12,2,0.1383,0,1,1,0.0519,4,1,1,0,1
27,139432,443973,18,6,0.1769,1,0,0,0.4247,3,0,1,0,0
33,141704,372566,18,0,0.1461,0,1,0,0.2497,4,0,1,0,0
33,175030,311323,36,0,0.0494,0,2,0,0.1644,1,1,1,0,1
48,102388,122170,36,7,0.0331,1,5,4,0.1819,0,1,1,0,1
59,139798,486286,3,8,1.1595,0,6,5,0.0656,4,1,1,0,1
42,157080,403472,3,2,0.8562,0,5,5,0.1848,4,1,1,0,1
30,36328,55947,36,5,0.0428,0,0,0,0.2485,2,1,1,0,1
23,169355,394733,3,2,0.7769,0,8,7,0.0771,3,1,1,0,1
61,128076,126334,36,5,0.0274,0,7,6,0.2126,3,1,1,0,1
26,9111,210033,3,6,7.6842,0,1,1,0.0534,3,1,1,0,0
62,7506,88138,36,4,0.3262,0,0,0,0.4206,4,1,1,0,0
53,122418,277820,18,2,0.1261,0,6,5,0.2316,3,1,1,0,1
60,86792,447175,6,7,0.8587,0,2,2,0.0541,3,1,1,0,1
37,317521,481571,18,4,0.0843,1,2,2,0.1788,2,1,0,0,1
35,176806,404997,6,0,0.3818,1,9,7,0.0421,1,1,1,0,1
60,2764,347336,18,8,6.9813,0,8,7,0.1143,1,1,1,0,0
38,2157,246573,24,2,4.763,1,1,1,0.1773,0,1,1,0,0
21,71518,363756,18,1,0.2826,0,4,4,0.4736,2,1,1,0,1
50,143390,65758,3,2,0.1529,0,3,2,0.2887,4,0,1,0,0
44,36881,157750,6,6,0.7129,0,0,0,0.2652,0,0,1,0,0
24,85233,464544,12,9,0.4542,1,5,5,0.0668,3,1,1,0,1
23,197721,50962,24,7,0.0107,1,5,4,0.1546,0,0,1,0,0
32,123475,209563,12,1,0.1414,0,0,0,0.0882,1,1,0,0,0
35,182141,308672,24,6,0.0706,0,6,6,0.3412,0,1,1,0,1
49,317992,140340,12,4,0.0368,0,5,5,0.0781,0,1,1,0,1
28,113706,412909,3,8,1.2105,0,3,2,0.3426,2,1,1,0,1
37,84377,107212,12,6,0.1059,0,6,6,0.0565,3,1,1,0,1
41,121399,157673,36,0,0.0361,0,2,1,0.0334,4,0,1,0,0
32,74145,486392,18,0,0.3644,0,9,7,0.1482,4,1,1,0,1
24,174506,202047,3,5,0.3859,0,5,3,0.078,2,1,1,0,1
38,110263,49139,36,8,0.0124,0,5,3,0.1534,2,1,1,0,1
59,8163,145299,12,0,1.4833,0,9,9,0.2095,4,1,1,0,0
43,134090,306845,3,2,0.7628,1,5,3,0.3573,0,0,1,0,0
61,106844,227125,18,4,0.1181,0,2,1,0.1734,3,1,1,0,1
31,147689,96238,3,3,0.2172,0,9,8,0.3882,4,1,0,0,1
54,115834,72925,12,0,0.0525,0,4,2,0.0868,0,0,1,0,0
38,9933,325569,3,9,10.9255,1,0,0,0.0962,0,1,0,0,0
35,32866,488327,24,3,0.6191,0,5,4,0.0687,1,0,1,0,0
22,4925,372868,1,3,75.7092,0,6,4,0.213,2,1,1,0,0
20,127850,46229,12,9,0.0301,0,4,2,0.0806,4,1,1,0,1
40,1715,348622,18,3,11.2932,0,4,2,0.0785,4,1,1,0,0
43,136548,222000,6,2,0.271,0,5,4,0.1689,3,1,0,0,1
54,5245,476981,3,6,30.3134,0,6,5,0.0481,4,1,1,0,0
41,51244,288412,24,0,0.2345,1,3,1,0.0283,0,0,1,0,0
36,82261,471992,3,1,1.9126,0,6,5,0.1946,0,1,1,0,0
42,69922,63448,12,0,0.0756,0,4,2,0.1148,3,1,1,0,1
38,10025,490752,24,3,2.0397,1,6,4,0.2926,0,1,1,1,0
29,135522,198940,12,4,0.1223,0,0,0,0.2074,0,1,1,0,1
58,35724,405445,1,9,11.3494,0,9,9,0.2768,4,1,0,0,0
50,8992,308436,18,4,1.9056,1,1,1,0.2226,2,0,1,0,0
21,50575,7300,24,1,0.006,0,1,0,0.1577,4,1,0,0,0
59,91614,215266,24,2,0.0979,1,6,6,0.1685,1,1,1,0,1
24,108566,40934,3,3,0.1257,1,8,6,0.1155,3,1,0,0,0
39,142192,157892,3,9,0.3701,0,6,6,0.2235,0,0,1,0,1
50,2031,329017,6,5,26.9996,0,5,3,0.1348,4,1,0,0,0
34,424243,430278,36,5,0.0282,0,2,2,0.1672,4,1,1,0,1
41,91744,227514,24,1,0.1033,0,4,3,0.1769,0,1,1,0,1
51,2594,443704,3,1,57.0167,0,9,8,0.0128,3,1,0,0,0
45,96590,407661,3,8,1.4068,0,1,1,0.0328,4,0,0,0,0
60,52355,2867,36,1,0.0015,0,8,6,0.0312,2,0,1,0,1
58,52690,95117,1,1,1.8052,0,5,5,0.0606,0,1,1,0,0
56,71630,483050,6,2,1.1239,0,8,8,0.0364,3,1,1,0,0
39,36658,460246,36,8,0.3488,0,8,7,0.239,1,1,1,1,0
34,7630,136714,3,5,5.9727,1,6,5,0.2283,0,1,1,0,0
51,490597,393374,3,5,0.2673,0,4,3,0.0702,1,1,1,0,1
23,133301,103190,18,9,0.043,1,3,3,0.0136,0,1,1,0,1
63,123042,9352,24,4,0.0032,0,0,0,0.1571,4,1,1,0,0
23,30485,134108,3,6,1.4664,0,8,7,0.1199,3,1,1,0,0
51,1750,196164,1,3,112.0937,0,5,4,0.1192,2,1,1,0,0
18,7575,15722,3,9,0.6918,1,1,0,0.0697,1,1,1,0,0
27,153120,311468,24,9,0.0848,0,6,4,0.0938,1,0,1,0,1
38,126255,148258,3,2,0.3914,1,5,5,0.1488,0,1,1,0,1
22,116724,322229,36,6,0.0767,1,3,2,0.1206,1,1,1,0,1
19,88225,371147,12,9,0.3506,0,5,5,0.0581,0,1,0,0,1
39,112375,391645,3,0,1.1617,0,5,5,0.2238,0,1,1,0,0
19,32084,481219,6,5,2.4998,0,4,3,0.5171,1,0,1,0,0
27,106737,250320,24,1,0.0977,0,0,0,0.1472,1,1,1,0,1
51,19383,92487,24,1,0.1988,0,2,1,0.1941,4,1,1,0,1
33,107313,190969,12,7,0.1483,1,6,5,0.1611,4,1,1,0,1
56,326377,265425,6,2,0.1355,1,1,0,0.025,4,1,1,0,1
39,95294,97231,6,8,0.1701,1,9,9,0.1372,3,0,0,0,0
29,87876,260965,24,3,0.1237,0,9,9,0.0941,2,1,1,0,1
41,55059,437044,1,5,7.9377,0,0,0,0.128,4,1,1,0,0
64,6180,395817,3,0,21.3494,0,7,5,0.1933,4,1,1,0,0
57,8393,439003,6,9,8.7176,0,6,4,0.0229,0,0,1,0,0
55,45932,373120,3,9,2.7078,1,5,5,0.1779,2,1,1,0,0
27,198526,395515,3,2,0.6641,1,9,7,0.3259,1,1,1,0,0
52,439488,59054,36,3,0.0037,0,4,4,0.2196,3,1,1,0,1
49,5905,409010,1,4,69.265,0,5,5,0.0814,1,1,1,0,0
24,98710,358828,1,0,3.6352,0,0,0,0.1087,0,1,1,0,0
38,17928,114052,6,3,1.0603,0,8,7,0.1244,3,0,1,0,0
37,13837,489465,6,4,5.8956,0,0,0,0.0323,4,0,1,0,0
43,47309,185391,24,3,0.1633,0,3,3,0.2857,2,1,1,0,1
21,94290,148098,36,9,0.0436,0,2,2,0.3063,2,1,1,0,1
63,55449,359777,36,9,0.1802,1,3,3,0.1753,4,1,1,0,1
39,41957,412646,12,6,0.8196,0,0,0,0.0143,1,1,1,0,1
32,85499,442001,3,7,1.7232,1,9,7,0.165,1,1,0,0,0
57,108057,102185,24,7,0.0394,0,3,1,0.0606,4,1,0,0,1
38,124814,416074,3,2,1.1112,1,3,1,0.2343,4,1,1,0,0
32,14885,379649,1,4,25.5055,1,2,2,0.1423,2,1,1,0,0
39,40176,347262,1,9,8.6435,0,7,6,0.1095,1,1,1,0,0
45,476504,397548,36,7,0.0232,0,6,5,0.2889,3,1,1,0,1
31,15987,165943,24,6,0.4325,0,8,6,0.1833,3,1,1,0,1
44,96291,462929,6,8,0.8013,0,1,1,0.0238,0,1,1,0,1
58,41015,160242,12,9,0.3256,0,9,7,0.3751,0,1,1,0,1
57,11013,110970,36,6,0.2799,0,2,1,0.0944,0,0,1,0,0
45,217623,64455,12,1,0.0247,1,5,3,0.07,1,1,1,0,1
43,31390,490355,1,3,15.6214,0,1,1,0.0162,3,1,1,0,0
19,175561,101481,1,7,0.578,0,1,1,0.0978,1,1,1,0,1
42,60330,218493,12,8,0.3018,0,9,9,0.153,4,1,1,0,1
20,3678,301953,12,6,6.8414,1,1,0,0.0315,2,1,1,0,0
25,384411,96264,6,4,0.0417,0,1,0,0.0309,0,1,1,0,1
61,11286,206335,12,0,1.5235,0,4,4,0.0146,4,1,1,1,0
50,29037,343212,3,8,3.9399,1,0,0,0.1813,4,1,1,0,0
59,36584,40828,12,5,0.093,0,6,5,0.0549,2,1,1,0,1
52,127229,354325,18,1,0.1547,0,0,0,0.2312,3,1,1,0,0
23,40968,46329,12,9,0.0942,0,0,0,0.0977,3,0,0,0,0
56,167636,195278,1,9,1.1649,0,4,3,0.2097,4,1,0,0,0
